"","text","score","polarity"
"1225","https://t.co/9LYZGWcUyB

FILTH IS CONSTANTLY SPEWED TO PRY AMERICANS AWAY FROM SUPPORTING TRUMP…📡👉💩

This article claims that Donald J Trump is suffering “a wave of legal setbacks”, but he has NEVER been convicted of a single crime, legally…🤷‍♂️
⤵️",-1,"Negatif"
"1226","Kanye West says he asked Donald Trump to be his running mate in 2024 https://t.co/7Cr6MnXXNQ via @thisisinsider",0,"Netral"
"1227","#cryptopunks  

Donald Trump in the White House 2024
Former President Donald Trump, aiming to become only the second commander-in-chief ever elected to 
https://t.co/XbPV3d40im",0,"Netral"
"1228","Kanye West says Donald Trump screamed at him during dinner at Mar-a-Lago, telling Ye he will lose in 2024 if he runs for president https://t.co/DwgO0Drokz via @Yahoo",-1,"Negatif"
"1229","Ye takes swipe at Donald Trump in first 2024 presidential campaign video 🥱😴😴- Fox News https://t.co/JDMqvUArey",-1,"Negatif"
"1230","Two coocoos 
Kanye West says Donald Trump screamed at him during dinner at Mar-a-Lago, telling Ye he will lose in 2024 if he runs for president https://t.co/f6m20RZzlz",-1,"Negatif"
"1231","Kanye West says Donald Trump screamed at him during dinner at Mar-a-Lago, telling Ye he will lose in 2024 if he runs for president https://t.co/d82rdIhuPS via @businessinsider",-1,"Negatif"
"1232","@GregAbbott_TX the rapper formerly known as Kanye West, said former President Donald Trump started ""screaming"" at him during dinner at the Mar-a-Lago resort and told the rapper he would lose if he were to run in 2024.
""When Trump started basically screaming at me at the table telling",-1,"Negatif"
"1233","https://t.co/wCGtZB3zxG

The rapper, known as Ye, said he asked  Donald Trump — who is running for the 2024 GOP nomination — to be his running mate in his own White House bid, and that...",0,"Netral"
"1234","@GregAbbott_TX •Kanye West said former President Donald Trump screamed at him during dinner at Mar-a-Lago.
•The rapper said Trump told him Ye would lose in 2024 if he ran for president.
•Ye talked about meeting Trump in Florida in a Thursday video dubbed ""Mar-a-Lago debrief.""",-1,"Negatif"
"1235","Kanye Debriefs His Meeting With Donald Trump, He’s Not Going To Be His Running Mate for 2024 https://t.co/O8QKnhsQXM",0,"Netral"
"1236","Last week, Donald Trump officially announced that he'd again seek the presidency in 2024.

AllSides analyzed potential media bias around the long-awaited moment.

https://t.co/YJdetQ2IRH",-1,"Negatif"
"1237","Kanye West Says Donald Trump Hurled Insults about Kim Kardashian 
        
         Kanye West released his first video for his 2024 presidential run, and he claims Donald Trump has some super unkind things to say about his then-wife, Kim Kardashian, but what exactly 45 alle…",0,"Netral"
"1238","‘I am a victim’: How ‘victimhood’ remains the centerpiece of Trump’s message - https://t.co/0IHmtVZejw https://t.co/RcfAVotw0F",0,"Netral"
"1239","Donald Trump’s fake ""2024 campaign"" is tanking already https://t.co/r8hFRBgZmq via @PalmerReport. You got that right!",-1,"Negatif"
"1240","The other 2024 race that seems to be attracting early attention is WV-Sen where Democrat Joe Manchin is up for election in a state that has moved to hard GOP. WV GOP Rep Mooney has already declared his candidacy: https://t.co/fEcXh3S5an (30/n)",-1,"Negatif"
"1241","Is anyone surprised? #MAGA24 https://t.co/CmL0gl6fZH via @BreitbartNews",0,"Netral"
"1242","Kanye West says Donald Trump screamed at him during dinner at Mar-a-Lago, telling Ye he will lose in 2024 if he runs for president https://t.co/plDYDUxoQP",-1,"Negatif"
"1243","Kanye West says Trump screamed at him over 2024 presidential run at Mar-a-Lago dinner https://t.co/3x3DA7VcLV",0,"Netral"
"1244","@PressSec I hope and pray Donald Trump continues to have you all bowing at rhe Altar.  Democrats will win even bigger in 2024",1,"Positif"
"1245","Where’s Donald Trump at man? 

Need someone to get that man back on Twitter. 

I cba going on other platforms to see/hear what he’s saying 😒

If he’s gonna run for presidency in 2024 he needs to get back on Twitter asap &amp; start his work. Man needs to swallow his pride &amp; tweet.",1,"Positif"
"1246","‘I am a victim’: How ‘victimhood’ remains the centerpiece of Trump’s message - https://t.co/j4yv37uqBx https://t.co/2xgc7VJkxD",0,"Netral"
"1247","Everything they do is a circus 🎪 &amp; not the fun kind.👇
Kanye West says Donald Trump screamed at him during dinner at Mar-a-Lago, telling Ye he will lose in 2024 if he runs for president https://t.co/d8F72agayP #SmartNews",0,"Netral"
"1248","🗳️Midterms free of feared chaos as voting experts look to 2024 (from @AP) https://t.co/E4mLt1wvoG",0,"Netral"
"1249","Open SmartNews.KANYE WEST SAYS DONALD TRUMP SCREAMED AT HIM DURING DINNER AT MAR-A-LAGO, TELLING ME I WILL LOSE IN 2024 if he runs for president. https://t.co/fD3MU1NpMr 
web,tap here: https://t.co/hs0G1o7xRd🤔🔊You both are totally,unfit&amp;dont deserve to be in public-office.",0,"Netral"
"1250","Kanye West says Donald Trump screamed at him during dinner at Mar-a-Lago, telling Ye he will lose in 2024 if he runs for president https://t.co/keEmEl17KM @MsPattyJackson",-1,"Negatif"
"1251","Ego and insolence thy names are ... https://t.co/cBMyh9bx0d

The rapper, known as Ye, said he asked  Donald Trump — who is running for the 2024 GOP nomination — to be his running mate in his own White House bid, and that...",-1,"Negatif"
"1252","When it rains, it pours. What America needed. an antisemitic MAGA fan with acknowledged mental health issues as Kanye West announces his plan to run for US President in 2024.
https://t.co/RIBAelx1ef
Waiting for NE witch finder UFO abductee MU Continent believer running as POTUS.",-1,"Negatif"
"1253","Kanye West swipes Donald Trump in first 2024 presidential campaign video https://t.co/MwJLwh60UA via @nypost",0,"Netral"
"1254","Kanye West Says He Asked Donald Trump To Be His 'Running Mate In 2024' During Visit To Mar-a-Lago [Wonder how that worked out for him]? https://t.co/Yz5IiUCbmd",1,"Positif"
"1255","Ye, take your meds, that Angry Caucasian man is not your friend, take your meds bruh!
Kanye West says Donald Trump screamed at him during dinner at Mar-a-Lago, telling Ye he will lose in 2024 if he runs for president https://t.co/TizvQR0EDb",-1,"Negatif"
"1256","Kanye West released his first video for his 2024 presidential run, and he claims Donald Trump has some super unkind things to say about his then-wife, Kim Kardashian, but what exactly 45 allegedly said is a mystery. https://t.co/0XUfCNbywX",0,"Netral"
"1257","If we achieve our goal for 2024, it will be Mrs. Clinton, rather than Donald Trump, serving a second (non-consecutive) term.",0,"Netral"
"1258","This film chronicles President Donald #Trump ’s struggle against a worldwide push for globalism and his desire to preserve the sovereignty of “ #WeThePeople .”
 
🔵 Watch at @EpochTVus 👉 https://t.co/mYZOEFKLMa https://t.co/lTDF0cyele",-1,"Negatif"
"1259","Kanye West says Donald Trump screamed at him during dinner at Mar-a-Lago, telling Ye he will lose in 2024 if he runs for president https://t.co/iVDIpvGk67 A couple of loony toons who deserve each other.",-1,"Negatif"
"1260","‘I am a victim’: How ‘victimhood’ remains the centerpiece of Trump’s message https://t.co/yC9gwCYGRR #MIDTERMS #america #democracy #metoo #racist",0,"Netral"
"1261","Kanye West says Donald Trump screamed at him during dinner at Mar-a-Lago, telling Ye he will lose in 2024 if he runs for president #NewsBreak

Can he be committed please. It’s good for him, aligned with trump you loose.  https://t.co/p15BYnyd78",0,"Netral"
"1262","Midterms free of feared chaos as voting experts look to 2024 | AP News https://t.co/rvmgU3BcvN",0,"Netral"
"1263","Kanye West says Donald Trump screamed at him during dinner at Mar-a-Lago, telling Ye he will lose in 2024 if he runs for president - Yahoo! Voices - https://t.co/QGBODfDjRi",-1,"Negatif"
"1264","Kanye West says Donald Trump screamed at him during dinner at Mar-a-Lago, telling Ye he will lose in 2024 if he runs for president #NewsBreak https://t.co/vxO7Oq4Xpl",-1,"Negatif"
"1265","Kanye West says Donald Trump screamed at him during dinner at Mar-a-Lago, telling Ye he will lose in 2024 if he runs for president https://t.co/IPruipxI4y via @YahooNews",-1,"Negatif"
"1266","Trump asked by Kanye to be VP?

The Trump 2024 campaign is now being complicated by Ye24. Kanye should have known better than to ask Donald to be VP though.

#Ridgedale #Trump2024 #YE24
https://t.co/diX2iyrJSx
https://t.co/pKBeemHTb2",0,"Netral"
"1267","'I am a victim': How 'victimhood' remains the centerpiece of Trump's message via @AlterNet https://t.co/5HDRKXRQ9p",0,"Netral"
"1268","Kanye West says Donald Trump screamed at him during dinner at Mar-a-Lago, telling Ye he will lose in 2024 if he runs for president https://t.co/NauOVopgNV 🤔😂🤣",-1,"Negatif"
"1269","Kanye West released his first video for his 2024 presidential run, and he claims Donald Trump has some super unkind things to say about his then-wife, Kim Kardashian, but what exactly 45 allegedly said is a mystery. https://t.co/BNZM5A9Bdq",0,"Netral"
"1270","Credit: Video screenshot, Twitter/Ye Kanye West has said he intends to run for US president in 2024 and adds that he asked Donald Trump to be his running mate. https://t.co/8QbvuB9dWz #GiTisElias #kaneotikoimasai #Sasmos #Pagidevmenoi #gntmgr",0,"Netral"
"1271","Credit: Video screenshot, Twitter/Ye Kanye West has said he intends to run for US president in 2024 and adds that he asked Donald Trump to be his running mate. https://t.co/JZItfjldeu #Pagidevmenoi #Sasmos #GiTisElias #gntmgr #kaneotikoimasai",0,"Netral"
"1272","Ye swipes Donald Trump in first 2024 presidential campaign video

https://t.co/tOYDPO94sw

Ha ha ha..
Really!?😵‍💫👈",0,"Netral"
"1273","Kanye West says Donald Trump screamed at him during dinner at Mar-a-Lago, telling Ye he will lose in 2024 if he runs for president https://t.co/n9PGw4GJsv via @Yahoo 
Does McDonald's now serve 'Turkey Quarter Pounders' ?",-1,"Negatif"
"1274","Kanye West says Donald Trump screamed at him during dinner at Mar-a-Lago, telling Ye he will lose in 2024 if he runs for president https://t.co/qPC3UHDNL2",-1,"Negatif"
"1275","Kanye West is running for president again in 2024 - and has asked Donald Trump to be his running mate

https://t.co/xxSScorsFr",0,"Netral"
"1276","Kanye West is running for president again in 2024 - and has asked Donald Trump to be his running mate

https://t.co/hnVVvijjPP",0,"Netral"
"1277","2024: Kanye West Reveals What Donald Trump Told Him After He Asked The Ex-US President to Be His Running Mate https://t.co/etiKKfYNn4",0,"Netral"
"1278","Kanye West says Donald Trump screamed at him during dinner at Mar-a-Lago, telling Ye he will lose in 2024 if he runs for president #NewsBreakp https://t.co/ncnUa4nIAw",-1,"Negatif"
"1279","Kanye West says he asked Donald Trump to be his running mate in 2024 https://t.co/mcUHgEQfFQ via @Yahoo Both disturbed men. I like to call them sick men.",-1,"Negatif"
"1280","#ICYMI: #KanyeWest is once again running for president despite his disastrous 2020 campaign.
https://t.co/UQMc0lVDVy",-1,"Negatif"
"1281","These are typical  Republican candidates  Kanye West says Donald Trump screamed at him during dinner at Mar-a-Lago, telling Ye he will lose in 2024 if he runs for president
https://t.co/IJU8FRcE8D",-1,"Negatif"
"1282","Trump Truth Really Upset Most People SVG, Trump 2024 America Flag SVG, Donald Trump SVG DXF EPS PNG https://t.co/gSEyHLKFtN",0,"Netral"
"1283","Kanye West says Donald Trump screamed at him during dinner at Mar-a-Lago, telling Ye he will lose in 2024 if he runs for president https://t.co/W3ziBHZgBK",-1,"Negatif"
"1284","Kanye West swipes Donald Trump in first 2024 presidential campaign video https://t.co/x6pdILlF4x via @nypost",0,"Netral"
"1285","Kanye West says Donald Trump screamed at him during dinner at Mar-a-Lago, telling Ye he will lose in 2024 if he runs for president https://t.co/VGtqjgBbgz via @Yahoo",-1,"Negatif"
"1286","MARK MY WORDS: Without the WATCHFUL eye of Donald Trump, if Republicans took the Presidency in 2024, they would simply revert back to pre-Trump tactics, making them ""almost"" as scary as Biden. DeSantis ""might"" be as good, but ONLY Trump can stop the global mess as well.",-3,"Negatif"
"1287","I wonder how many ketchup bottles were lost...(or tossed😏)? 🤭🤔
Kanye West says Donald Trump screamed at him during dinner at Mar-a-Lago, telling Ye he will lose in 2024 if he runs for president #NewsBreak https://t.co/Wz4UOsf87U",0,"Netral"
"1288","Excuse me, AP, but armed Lake supporters are planning to go to Phoenix today to demand a ""re-vote"". I guess that does not meet your definition of ""chaos""? #APHeadlineFail
""Midterms free of feared chaos as voting experts look to 2024""
https://t.co/2mnnvt6qfH",0,"Netral"
"1289","The whole World ""You know, that Joe Biden AND Donald Trump will be the candidates in 2024 is as crazy as it can get""
USA: ""Hold my beer..."" https://t.co/PlkD04YfcR",-1,"Negatif"
"1290","https://t.co/GJEVPC6b3h
People just want somebody in office that does what they said doesn't screw over the American people like our current president dose something about the southern border",1,"Positif"
"1291","Kanye West says Donald Trump screamed at him during dinner at Mar-a-Lago, telling Ye he will lose in 2024 if he runs for president
https://t.co/t12TggyE89",-1,"Negatif"
"1292","Kanye West released his first video for his 2024 presidential run, and he claims Donald Trump has some super unkind things to say about his then-wife, Kim Kardashian, but what exactly 45 allegedly said is a mystery. https://t.co/9oyu9Uf7hu",0,"Netral"
